koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_model_snr,koi_teq,koi_insol,koi_slogg
CONFIRMED,-0.052996097211506714,-0.445091936658813,-0.19062978366570218,-0.28779608413230856,-0.0329659480661435,0.5084955745503198,-0.08090803834604947,-0.2998315958852038,0.18523101223932123,-0.04509758186013817,-0.0674012083643857
CONFIRMED,-0.052203617637262945,0.09309123394854295,-0.3567654990784332,-0.2806473393721787,-0.032472036160260995,-0.10645296340560714,-0.10441113697096202,-0.23800417081781425,-0.07051909554503863,-0.04701904909902182,0.0828589909886729
CONFIRMED,-0.055151621436561854,-0.4856684428124082,-0.5636199950801835,-0.2866956224878252,-0.03290420907790819,-0.10645296340560714,-0.10441113697096202,-0.2915376730103101,0.4409811200236811,-0.04185692362175157,0.0828589909886729
CONFIRMED,-0.041610496153227816,0.07633156156504642,-0.2820809197286305,-0.27670999704639193,-0.03246553731939412,-0.933495997105517,-0.14733693515396196,-0.2452927697078724,-0.6322350857015551,-0.048525556300635035,0.44117177406134955
CANDIDATE,-0.038660514472830934,-0.2535440943579572,-0.37869337371062234,-0.28714188704420684,-0.03307642836088038,-1.700299174026071,-0.18210193520331172,-0.3181787586084536,-0.8003995401351067,-0.04861714148597265,0.8341599877539618
CONFIRMED,0.0094285285994654,-0.18263176252476288,-0.1672956816962832,-0.27553049672026064,-0.032472036160260995,-0.6661816326471243,-0.1616999398691863,-0.2584876470088397,-0.8868173847745708,-0.04863856161505367,0.6977699606488783
CANDIDATE,-0.0423161338851807,0.15877849231654087,-0.47581577826545574,-0.2065224317632734,-0.029459823418464388,0.22110125783214168,-0.13656468161754373,-0.0017530343814475284,-0.5014405100310149,-0.04838038938478096,0.5082109399265597
FALSE POSITIVE,-0.03989965191768147,0.09738361774595336,-0.04212599563516128,-0.14424359856382285,-0.030203940697721587,-0.4804420742441096,-0.149458742668711,0.8601866171169776,-0.610046720186017,-0.04850583219350471,0.41805482031472374
FALSE POSITIVE,-0.041613060339929134,0.3417123394873623,-0.36175683347321613,-0.1890621789973771,-0.020471926499576132,0.37170089978053195,-0.13003604311062356,0.21062165741507363,-0.4850911880721973,-0.048357021971238034,0.45504194630932254
CONFIRMED,-0.052193240651381916,0.11634520575964867,-0.5296851024147237,-0.25704882099152904,-0.03219908484385224,-1.0351507554206805,-0.1616999398691863,0.02036409328493577,-0.37064593436047466,-0.04813829795522597,0.5729384104171067
CANDIDATE,0.003903872812413775,-0.43454720147340264,1.07342951507501,-0.2875626160265176,-0.03269624617016818,0.28510610566020755,0.02550876931674887,-0.31126715621270884,-0.589026163381823,-0.0484862965332578,-0.8441308542509606
FALSE POSITIVE,-0.0556969284019236,-0.47824448690202787,-0.5436855635963752,-0.28782891558468543,-0.03286846545314038,0.5913253776219344,-0.024272099298517223,-0.2725621827965381,1.265454070232622,-0.0159437811308249,-0.4719478989303099
CANDIDATE,-0.049765540118876496,-0.45314782574616363,-0.30663581246333693,-0.2766577099185325,-0.002213433084090552,3.044844544364459,0.255480060723011,0.11499021335758686,1.0283889018297678,-0.026477836282229345,-1.3758207904233186
CONFIRMED,-0.05056699249593608,0.15483377630827763,-0.4430398641746361,-0.2805002058263417,-0.032751486317536625,-0.7854063491896,-0.15647702906365016,-0.2653992494045844,-0.4313719873503683,-0.04826455736711117,0.6607828346542794
CONFIRMED,-0.04522331488940271,0.08261555525691135,-0.3906694856485691,-0.27878081050556885,-0.03267350022713412,-0.7854063491896,-0.15647702906365016,-0.26967187634013573,-0.589026163381823,-0.04848585682386317,0.6607828346542794
CONFIRMED,-0.0428894228136246,0.18046536761744195,-0.41649152829154873,-0.28070570639862646,-0.0327059944314685,-1.1782204152716511,-0.15500808539959313,-0.28135876766384965,-0.653255642505749,-0.04854195117949177,0.5220811121745327
FALSE POSITIVE,-0.05008443228101256,-0.5076440154850616,-0.40882681665126275,-0.28782526764553246,-0.03307642836088038,0.46582567599827585,-0.11991665342489735,-0.31579111414446903,-0.18379654054541722,-0.047554992035441945,0.2862881839589666
FALSE POSITIVE,-0.051223270071073836,0.050985030750456295,-0.1669248085523983,-0.15639123594325763,-0.029904994017845334,-0.5770768444943267,-0.16072064409314826,-0.23913516030075432,-0.3799884040512275,-0.048159906531190406,0.6908348745248908
FALSE POSITIVE,-0.052863540834504084,0.10428766218611522,-0.4765420715055635,-0.27645950522455376,-0.013696884895858843,0.8674247211939833,-0.10245254541888597,-0.26150361896334645,0.13618304636286865,-0.04555613594310429,0.23311919034172945
FALSE POSITIVE,-0.055787104630826916,0.06477957336760883,-0.0058885988680834524,-0.26482987520484264,-0.02638587168843247,-1.1129605704273489,-0.17426756899500756,-0.058051177532241316,0.18756662966200946,-0.04505895024903897,0.6838997884009033
CANDIDATE,-0.05130988216891835,0.05793283551034355,-0.5542245421017684,-0.1904824433076053,-0.029554056611034076,0.6365052702064515,-0.10653294448571105,0.03594661504988759,-0.06935128683369453,-0.0470099408329903,0.30478174695626603
FALSE POSITIVE,-0.055629722525271846,0.05140378697285837,-0.6389845085271083,-0.26487608243411376,-0.0319098864252763,0.32024602211483194,-0.11583625435807228,-0.16913947785657543,0.6698716274471265,-0.037401222694760365,0.35563904519883993
CANDIDATE,-0.05533778733979524,-0.4934513599726456,0.33291947111834824,-0.2881134548386181,-0.03320965459865132,-0.7690913879785243,-0.16790214645076043,-0.30259623684350173,0.08479946306372786,-0.04599402368452303,0.7116401328968534
CONFIRMED,-0.0456168881933277,0.15623463661064454,0.07687792440887573,-0.2797912896509453,-0.03230956513858912,0.1345064637118173,-0.07845979890595443,-0.2770861407282983,-0.30174522039117224,-0.04796172322547011,-0.09514155286033382
CONFIRMED,-0.053575612229132166,-0.5027220102099391,-0.3597633903248354,-0.2878386434224267,-0.033108922565214756,-0.1290429096978657,-0.13330036236408363,-0.2883960355576988,-0.043659495184124125,-0.046868291592293235,0.4850939861799339
CONFIRMED,-0.04584302881654582,0.12991144966975662,-0.3840246751539664,-0.283739575794191,-0.032498031523728495,0.09685655322471971,-0.10506400082165403,-0.2610009569709287,-0.3519609949789689,-0.048095269250180525,0.09672916323664799
CONFIRMED,-0.026202762090512987,0.09405787761945297,0.22443907653204262,-0.2840703222773948,-0.032394050069858495,0.8937796585349516,-0.059853179161232006,-0.2782171302112384,-0.46757405740203567,-0.0483283780449596,-0.3124409180786026
FALSE POSITIVE,-0.05330061260209012,0.08456724784760629,-0.3865744280181744,-0.28517443186103114,-0.03223482846862005,-0.16543782316872666,-0.0907009961064297,-0.27243651729843366,0.08713508048641608,-0.045975053364926355,-0.07433629448837326
FALSE POSITIVE,-0.037760526864004544,-0.46577281050461017,4.459501318743284,-0.2832653437043032,-0.02539479845623402,-0.4942470414227121,-0.12285454075301142,-0.30536087780179966,-0.5913617808045113,-0.04848843226460312,0.18457358747381872
CONFIRMED,-0.04511460461765818,0.11189218095005816,0.4904416577643547,-0.2375797697320565,-0.030473642593696903,0.20227630258859292,-0.052508460840946854,1.00030364750344,-0.2503616370920314,-0.04779852822443642,-0.3263110903265777
CANDIDATE,0.36450933824259213,0.2913226405322385,0.6586851688781643,-0.21782496323893366,-0.02989199633611158,-0.14786786494141446,-0.0717679444363613,-0.06471144893177716,-0.9860811252388201,-0.048650308137452934,-0.18760936784683097
CANDIDATE,0.15168722799118434,0.166899668502701,-0.2539872790793564,-0.2613570371312024,-0.0315297042345641,0.1156815084682685,-0.11077655951520914,-0.2530840305903483,-0.9335297332283352,-0.04864547133411207,0.22618410421774396
CANDIDATE,-0.05367335383205031,0.08944306331015212,-0.5925017411602127,-0.2795687653626133,-0.03117551740731941,-0.19932274260711447,0.010492900750832526,-0.2102320957367307,0.4281352241988959,-0.04204618710832376,-0.8002086421323742
CONFIRMED,-0.05431845530272937,0.06982214038496128,-0.3113335389525445,-0.2856134005391068,-0.03243629253549318,0.9100946197460271,-0.023619235447825206,-0.23096690292396505,0.66520039260175,-0.03753803513211656,-0.3378695671998896
FALSE POSITIVE,0.2273577977888729,1.4945952782998841,0.24700052611836829,-0.27582841175108763,-0.032543523409796625,-0.20183273663958765,-0.14994839055673,-0.31503712115584237,-1.0094372994657022,-0.04865175289689242,0.6122372317863687
CANDIDATE,-0.017350907492011236,0.08085565861127253,-0.36273037547591375,-0.11599638972255462,-0.029394835009795634,-0.14786786494141446,-0.12220167690231941,0.7101420123802639,-0.7163173129183309,-0.04858165065626363,0.25623614408835527
CANDIDATE,-0.053565857654293295,0.08548000094981066,-0.5406413132069874,-0.28545532317581085,-0.03241679601289256,0.04916666660772947,-0.0068079912925058375,-0.30762285676767975,0.4024434325493255,-0.042446385473060344,-0.6268314890326928
CONFIRMED,-0.049317735179624934,-0.4092561808894197,0.01939258710673075,-0.28398763565659385,-0.03256301993239724,0.1345064637118173,-0.07845979890595443,-0.2948049759610258,-0.16160817502987915,-0.04746296714070971,-0.09514155286033382
CONFIRMED,-0.04191808646262003,-0.45827627901686585,0.24421897753923227,-0.2822706722952563,-0.032273821513821306,0.1345064637118173,-0.07845979890595443,-0.2939253174742947,-0.3904986824533245,-0.04818277141971091,-0.09514155286033382
CONFIRMED,-0.01791901890847109,1.5446395917167208,0.28030184382969153,-0.28189007064362837,-0.032585765875431306,0.3415809713908539,-0.11812127783549432,-0.17969537969734928,-0.6661015383305342,-0.048551059445523286,0.19382036897246946
CANDIDATE,-0.04448511513078068,-0.4629707954158947,-0.4734205558778664,-0.28687801944547436,-0.03318040981475038,-2.2612828402838248,-0.19711780376922808,-0.3166707726312002,-0.8144132446712361,-0.048621538579918896,0.9844201871070184
CONFIRMED,-0.05116373900637534,-0.42271895785245256,0.01753822138730679,-0.2850443220312414,-0.03264750486366662,0.1345064637118173,-0.07845979890595443,-0.29681562393069705,-0.05066634745218878,-0.04690485028767491,-0.09514155286033382
FALSE POSITIVE,-0.05140595681828915,0.05419976513994266,-0.32058991450200275,-0.2707310247746521,0.022407425540065744,0.11066152040332215,-0.14374618397515587,-0.25069638612636375,-0.2328445064218698,-0.04774067503122933,0.563691628918458
CANDIDATE,1.5846785488425512,-0.38481975282119635,2.2050561953535226,-0.266507927215215,-0.032420045433325995,-0.9309860030730439,-0.16202637179453228,-0.20746745477843279,-1.1402318751362426,-0.048655144940793815,0.5660033242931192
CONFIRMED,-0.05127301740775276,0.07414914077445567,-0.3865898810658363,-0.2860365614808529,-0.03299844227047788,-0.3712573338315267,-0.14652085534059694,-0.2743214997700004,-0.3145911162159574,-0.047998847261502026,0.5798734965410942
CONFIRMED,0.06428783595224015,0.06508286242066873,0.7649866837441466,-0.2792270750619505,-0.032377802967691306,0.06799162185127824,-0.11175585529124717,-0.2665302388875245,-0.866964636681721,-0.04863479267738545,0.16839171985118248
FALSE POSITIVE,-0.051992859194958815,0.09416639496681913,0.47324859693576166,-0.26671950768608804,-0.03185139685747442,0.4645706789820393,-0.13672789758021672,-0.08620024910763817,-0.11723144399880299,-0.047257999747186634,0.498964158427909
CONFIRMED,-0.04416919315553217,0.07683350951236269,-0.3561319241242966,-0.28293702918053465,-0.03261501065933225,0.3930358490565539,-0.10506400082165403,-0.3024705713453973,-0.37181374307181875,-0.048142569417916614,0.18226189209915758
FALSE POSITIVE,-0.04769680439425806,0.15390558488331707,-0.28533224095668724,-0.11548567824113694,-0.015497063815983245,1.312948661957971,0.1089121262426537,2.0590354690334345,0.2704810481674412,-0.044189958854004265,-0.9250401923641448
CONFIRMED,-0.05424210113325185,0.059932190333524725,-0.39851963386079753,-0.28595509083976955,-0.03228356977512162,0.6001103567355905,0.03970855806930018,-0.24566976620218572,0.7527860459525582,-0.03533069397109882,-0.6869355687739155
CONFIRMED,-0.044803252897610946,0.23883871873913246,-0.324051397178261,-0.2842442073770204,-0.03293670328224256,-0.06378306485356323,-0.16186315583185928,-0.27834279570934284,-0.5294679191032735,-0.04841864410211334,0.6862114837755664
CONFIRMED,-0.04741629677084961,-0.49128395786513696,-0.4663121539534076,-0.28745804177079876,-0.033073178940446944,-0.7352064685401365,-0.13721754546823572,-0.3151627866539468,-0.47458090967010036,-0.048339810489219856,0.33945717757620164
FALSE POSITIVE,-0.055676898570145045,0.051924567170823596,-0.638675447573871,-0.27020085761775187,-0.031081284214749726,0.6377602672226881,-0.1398290008710038,-0.113218331200095,0.6710394361584706,-0.03739582055076925,0.538262979797171
CONFIRMED,-0.05125924563850021,-0.4735203454144103,-0.1052980544768732,-0.28366540103141363,-0.03228681919555505,0.18972633242622705,-0.029331794141380357,-0.11510331367166177,0.09063850662044841,-0.045941070110284615,-0.4580777266823348
CONFIRMED,-0.03446911576365761,0.3413986551497377,0.43120085424782184,-0.28117507456964363,-0.03251427862589568,0.31271604001741243,-0.10294219330690496,-0.20683912728791054,-0.5154542145671441,-0.04839979941377227,0.02737830199677462
CONFIRMED,-0.044539602283134166,-0.32623702358830503,0.13125719913098527,-0.28783377950355604,-0.03304068473611257,0.31271604001741243,-0.10294219330690496,-0.30108825086624835,-0.3472897601335925,-0.04808415088405929,0.02737830199677462
CONFIRMED,-0.05575225474405521,0.0622205370124403,-0.5813755468436685,-0.27554873641602556,-0.032273821513821306,-0.19681274857464132,-0.1264452919318175,-0.1654951784115464,0.5647688434261566,-0.03963613991638387,0.43886007868668636
CANDIDATE,-0.054227473078664164,-0.49613572871055267,-0.5747925485397132,-0.2875723438642589,-0.03303418589524569,-0.19681274857464132,-0.1264452919318175,-0.31352913517858894,0.06261109754818979,-0.04615922878564644,0.43886007868668636
FALSE POSITIVE,-0.05629031577064658,-0.5035553998789948,-0.6704469135666694,-0.2882241089929253,-0.03312841908781538,0.211061281702249,-0.11926378957420534,-0.3061148707904263,1.3460328713153655,-0.011505354501479678,0.3833793896947881
CONFIRMED,-0.05275958813332804,-0.4951308021219828,-0.39306470803615856,-0.28724281336077273,-0.032975696327443814,-0.19681274857464132,-0.1264452919318175,-0.310764494220291,-0.1289095311122441,-0.04731579012476592,0.43886007868668636
CONFIRMED,-0.05225721836808923,0.052021172641117844,-0.42251821687967683,-0.2697436492439113,-0.032410297172025676,-0.866981155244978,-0.1713296816668935,-0.24051748077990326,-0.38232402147391575,-0.048165936831459547,0.7648091265140885
CONFIRMED,-0.04819303979157139,-0.46918956090574715,-0.38810427973669925,-0.2741005045722911,-0.03265725312496694,-0.866981155244978,-0.1713296816668935,-0.274195834271896,-0.5551597107528439,-0.04844961220662051,0.7648091265140885
FALSE POSITIVE,-0.03650484977904499,0.17353113856912528,0.7844111646551133,-0.046539628249750394,-0.031039041749115034,-1.2346952810022975,-0.19858674743328508,0.19579312863874845,-0.8062385836918273,-0.04861902595480676,0.9959786639803303
CONFIRMED,-0.03898266663489001,0.09431128108596232,-0.09327558339594076,-0.27589529063555895,-0.03249153268286162,0.054186654672675805,-0.13819684124427375,-0.204451482823926,-0.5726768414230055,-0.04846908505123962,0.5267045029238592
CONFIRMED,-0.006427256786213268,-0.2887824893698662,0.2646170004528965,-0.27404700146471406,-0.03229331803642193,0.054186654672675805,-0.13819684124427375,-0.23398287487847186,-0.7770433659082245,-0.04860897545435818,0.5267045029238592
CONFIRMED,-0.04322519868184305,0.23644912846720614,-0.005996770201716543,-0.2837152561998378,-0.03249478210329506,0.5448904880211808,-0.06148533878796204,-0.27143119331359805,-0.3005774116798281,-0.04795732613152386,-0.08820646673634629
CONFIRMED,-0.03347237485447869,0.37696554704356605,-0.4177586781998218,-0.28132950399378664,-0.03264425544323318,-0.4804420742441096,-0.14293010416179086,-0.25132471361688596,-0.6836186690006959,-0.04856286878355036,0.5405746751718321
CONFIRMED,-0.05485159646147439,0.08333748273878082,-0.5888084627690264,-0.28710783961211234,-0.033001691690911314,0.03661669644536361,-0.1176316299474753,-0.27369317227947815,0.2809913265695382,-0.04406439041402491,0.36257413132282545
CONFIRMED,-0.05308290643160568,-0.4674624123513262,-0.7334644419317625,-0.28525955044126744,-0.03271249327233537,0.03661669644536361,-0.1176316299474753,-0.28135876766384965,-0.02964579064799482,-0.046785123701081295,0.36257413132282545
CANDIDATE,-0.05214112129698761,-0.4378866498292656,-0.4505500453383034,-0.28862781425918876,-0.03315441445128288,0.3779758848617149,-0.09151707591979473,-0.31742476561982685,0.01823436651711365,-0.046468658568206866,0.09210577248732159
CONFIRMED,-0.03513345170950417,0.3993274827006015,0.4214654342208456,-0.28621895843850204,-0.032800227624038183,0.3679359087318222,-0.11175585529124717,-0.2807304401733274,-0.5446494323507469,-0.04843767723733783,0.32327530995356546
CONFIRMED,-0.0449628670713784,-0.29204787500425605,0.2148581869816851,-0.2846272409880836,-0.032767733419703814,0.3679359087318222,-0.11175585529124717,-0.24177413576094775,-0.38232402147391575,-0.04816530867518151,0.32327530995356546
CONFIRMED,-0.043643756568810754,0.26595813147054753,-0.09645891121428533,-0.27801231132400706,-0.03242329485375943,-0.034918133480121766,-0.12350740460370344,-0.18296268264806498,-0.4804199532268209,-0.04834810215208993,0.408808038816075
CONFIRMED,-0.05434914483356474,-0.4492104423890525,-0.5255436856413435,-0.28400587535235877,-0.03298219516831069,-0.866981155244978,-0.1713296816668935,-0.2965642929344881,-0.1732862621433202,-0.04751309401169696,0.7648091265140885
CONFIRMED,-0.04272792251672832,-0.36157304004024654,-0.5829672107528407,-0.2794070400601643,-0.03273848863580287,-0.866981155244978,-0.1713296816668935,-0.30636620178663526,-0.663765920907846,-0.04854911216106138,0.7648091265140885
FALSE POSITIVE,0.013585642621196893,0.06443175833647018,-0.4134627309498228,-0.28370309640266117,-0.032767733419703814,-0.18551777542851203,-0.13297393043873765,-0.31579111414446903,-0.8295947579187095,-0.04862587285823735,0.369509217446813
CONFIRMED,-0.038307400673843174,0.32008788006644556,0.251914595274842,-0.2752982445941874,-0.03243304311505974,0.31146104300117583,-0.13362679428942964,-0.24554410070408128,-0.5481528584847792,-0.04844132054375044,0.4850939861799339
CONFIRMED,-0.01842553989857934,0.27972472755780825,0.11609775937469377,-0.2803384805238928,-0.03254027398936318,0.15835140702031242,-0.11534660647005325,-0.16725449538500867,-0.6801152428666636,-0.048560042080299196,0.22387240884308077
CANDIDATE,-0.004040886580111257,-0.21871090930527778,-0.4876373597267839,-0.27979372161038063,-0.03260851181846537,0.31146104300117583,-0.13362679428942964,-0.30787418776388864,-0.7606940439494071,-0.04860269389157783,0.4850939861799339
CANDIDATE,-0.049229208777992826,-0.368546862459943,-0.09409459492201973,-0.2696111074546862,-0.027945593496482492,1.1686240050907637,0.22038862874831522,-0.16838548486794874,0.5752791218282537,-0.03944593419539463,-1.4937172545311017
CANDIDATE,-0.045568798901655425,0.17397302650831312,-0.3237886953680092,-0.2729915310697842,-0.03254677283023006,-1.9801635086468294,-0.17573651265906456,-0.2533353615865572,-0.7338344435884926,-0.04859063329103954,0.7532506496407766
FALSE POSITIVE,-0.05343696754413165,0.07733737160556213,-0.5952832897393487,-0.28695705812712236,-0.03302443763394538,0.3403259743746173,-0.13917613702031179,-0.2790967886979695,0.0030528532696402315,-0.046569980175854044,0.5174577214252084
FALSE POSITIVE,-0.05566524775060659,0.05221111480950688,-0.5990538333688442,-0.28484854929669795,-0.03295619980484319,-0.5381719369909925,-0.16039421216780225,-0.2665302388875245,0.30084407466238805,-0.0438165827623398,0.6492243577809675
FALSE POSITIVE,-0.022247747925012513,1.095691826062287,0.2824343644070291,0.0011510962769194482,-0.027880605087813738,0.06799162185127824,-0.10326862523225097,1.2864439866872732,-0.6357385118355874,-0.04852769203198035,-0.009608823997824234
CONFIRMED,-0.034288620862106434,0.13413920895731785,-0.11962302965942377,-0.28214785834377254,-0.032731989794936,0.040381687494073365,-0.1359118177668517,-0.22631727949410035,-0.6088789114746729,-0.04850507840597106,0.3833793896947881
FALSE POSITIVE,-0.05142644849983609,0.1174176722494901,0.12314434910850512,-0.28761368717465935,-0.032585765875431306,0.5210455447126856,0.03350635148772604,-0.26791255936667346,0.2739844743014735,-0.04414234460812916,-0.6730653965259403
CANDIDATE,-0.014445694305757676,0.020551289146843316,0.012114201657991524,-0.2644675132489796,-0.032270572093387864,-1.632529335149295,-0.17965369576321666,-0.31227248019754444,-0.9055023241560766,-0.04864163958081604,0.7694325172634128
CONFIRMED,-0.05442467304795406,0.08173447390697129,-0.271804643033489,-0.2833565421831277,-0.03225757441165412,0.15082142492289288,-0.045979822334026706,-0.19703721843576344,0.4923647033228219,-0.0409988621459547,-0.36792160707050087
CONFIRMED,-0.04473453398062157,-0.35345760629173556,-0.1603881693914286,-0.283434364885058,-0.032351807604223806,0.21733626678343193,-0.048264845811448756,-0.14538869871483434,-0.24919382838068732,-0.047798402593180814,-0.36098652094651335
FALSE POSITIVE,-0.04716704937183089,0.10030263132071648,-0.4839317188974682,-0.18741209452051094,0.005565679433558936,0.5185355506802125,-0.021660643895749163,0.3648132235892343,-0.05066634745218878,-0.04690070445623988,-0.6337665751566803
CANDIDATE,-0.039956732872951296,0.07915934400218659,0.12971189436479863,-0.2617631743569012,-0.03174741540360442,-0.5896268146566925,-0.1667596347120494,-0.261377953465242,-0.653255642505749,-0.04854138583884153,0.5960553641637304
CONFIRMED,-0.042615022160445444,0.17096281124432472,-0.3602115287070295,-0.27070548920058124,-0.03267674964756756,-1.983928499695539,-0.1838973107927148,-0.27608081674346274,-0.7863858355989775,-0.04861268157639859,0.8272249016299743
CONFIRMED,-0.05164737555133537,-0.454993518827538,-0.4340152843401058,-0.28198613304132364,-0.0329659480661435,-1.983928499695539,-0.1838973107927148,-0.2961872964401748,-0.5913617808045113,-0.04848799255520849,0.8272249016299743
FALSE POSITIVE,-0.04583362913728899,0.24289547117834703,-0.29164635623132606,-0.24952190653920658,-0.03175716366490473,-0.5507219071533584,-0.1621895877572053,-0.1687624813622621,-0.5586631368868762,-0.04845294143489409,0.6746530069022545
CONFIRMED,-0.04894985941921939,0.06187460667878671,-0.3935282994660145,-0.2748933233482062,-0.03246553731939412,0.029086714347944097,-0.1401554327963498,-0.2620062809557643,-0.36013565595837765,-0.04811222946968749,0.5428863705464954
CONFIRMED,-0.050325362310547156,0.06899302073364465,-0.41177834875467934,-0.28700083339695814,-0.032800227624038183,0.21357127573472218,-0.07568512754051339,-0.2907836800216834,-0.07519033039041507,-0.04703958980931359,-0.17836258634818228
CONFIRMED,-0.038877012990599875,0.19976143053789158,0.35810793880719133,-0.2861788311078192,-0.03278073110143756,0.21357127573472218,-0.07568512754051339,-0.2784684612074473,-0.42086170894827135,-0.048245398600631074,-0.17836258634818228
FALSE POSITIVE,-0.05441763072890364,0.06338210257587477,-0.36988822715289055,-0.03769945570235392,-0.013921094905766037,0.9088396227297906,-0.07078864866032328,1.7727694643514962,0.535573625642554,-0.040210965726414416,-0.03966086386843554
CONFIRMED,-0.05282327156699536,0.06081299192368216,-0.17143709846966348,-0.2867369657982257,-0.03276448399927037,0.38174087591042466,-0.052182028915600843,-0.24340778723630563,0.2611385784766883,-0.04429391871801919,-0.43264907756104787
CANDIDATE,-0.04884821475310598,0.08563313262044951,4.3534779587352155,-0.2750684244275494,-0.028413510038897496,1.0280643392722661,0.24536067103728476,-0.13747177233425395,0.5624332260034685,-0.03969028698755055,-1.6046786325148983
FALSE POSITIVE,-0.05263962520736079,0.1247489982233327,4.352411698446546,-0.23968463062332795,0.0045616085196267375,0.40935081026762954,0.1981912578247867,0.04336087943805013,0.7609607069319669,-0.0351460160253563,-1.4659769100351525
CONFIRMED,-0.03357148218988174,0.09941071296023864,-0.4119637853266217,-0.28259412290015423,-0.03270924385190194,-0.03742812751259494,-0.14701050322861595,-0.26150361896334645,-0.6520878337944049,-0.0485408833138191,0.5844968872904186
CONFIRMED,-0.04968310480794372,0.08524824205597754,-0.3731457296000121,-0.28642202705135145,-0.03297244690701038,-0.03742812751259494,-0.14701050322861595,-0.2738188377775826,-0.3519609949789689,-0.04809332196571861,0.5844968872904186
CONFIRMED,-0.04570712925303078,-0.3057136986728769,-0.29045647156136234,-0.28688896326293334,-0.03304068473611257,-0.03742812751259494,-0.14701050322861595,-0.2882703700595944,-0.47925214451547676,-0.04834678302390605,0.5844968872904186
CONFIRMED,-0.005627117360220792,0.30700263156833485,0.006242043546482064,-0.28570338303821374,-0.03296269864571006,-0.03742812751259494,-0.14701050322861595,-0.29518197245533917,-0.7945604965783862,-0.048615508279649756,0.5844968872904186
CONFIRMED,-0.04674133615022238,0.0874038648042063,-0.36146322556764066,-0.27665649393881486,-0.03253052572806287,0.029086714347944097,-0.1401554327963498,-0.27469849626431375,-0.43253979606171244,-0.04826713280785111,0.5428863705464954
CONFIRMED,-0.0557321615485015,0.05348182791602965,-0.6378100769048064,-0.2804284630229997,-0.03298219516831069,-2.4733773360278075,-0.19646493991853606,-0.24466444221735015,-0.2503616370920314,-0.04780122929643197,0.9566798426110703
CANDIDATE,-0.010348900694880444,0.37974223650982963,2.4258802464416007,-0.28843690544351597,-0.03263125776149944,-0.2231676859156096,0.17762604652798827,-0.3151627866539468,-0.4512247354432182,-0.04830055072184262,-1.445171651663191
CONFIRMED,-0.04345598664873468,0.29723960411313977,-0.34018437893725,-0.27812782939718483,-0.03264100602279975,-1.051465716631756,-0.17002395396550946,-0.28110743666764076,-0.6684371557532225,-0.04855244138933496,0.7532506496407766
FALSE POSITIVE,-0.03919759181671053,0.053753521782661025,-0.15683087781966687,0.17914620734815687,-0.026431363574500596,0.05920664273762215,-0.13444287410279468,1.1113919478277738,-0.5656699891549408,-0.04846085620399734,0.5174577214252084
CONFIRMED,-0.0391268902594095,0.24647866392610948,0.4690144618764101,-0.2854601870946815,-0.03255327167109694,0.6038753477843003,-0.03341219320820543,-0.24127147376852995,-0.3309404381747749,-0.04804011712896898,-0.26389531521069187
CONFIRMED,-0.05539645454577513,-0.45826424934620147,-0.5172917581899065,-0.27771439629318007,-0.03237130412682443,0.055441651688912394,-0.10734902429907608,0.26805079004880744,0.547251712755995,-0.040031564293407394,0.1868852828484819
CONFIRMED,-0.04773944848016553,0.18461853411236298,-0.5375043445316284,-0.2783126583142693,-0.03176041308533817,-0.8130162835468048,-0.01170447017269595,-0.20558247230686605,-0.2094883321949876,-0.047656313643089115,-0.7724682976364251
FALSE POSITIVE,-0.024809088668260617,0.5587355787933306,-0.4028310341584584,-0.26128772628729574,-0.031662930472335045,0.40809581325139294,-0.1313417708120076,-0.2500680586358415,-0.6520878337944049,-0.0485407576825635,0.41343142956539936
CONFIRMED,-0.04464812332069125,0.2440808281026871,-0.4251915941251798,-0.2518942829683634,-0.031994371356545676,-0.506797011585078,-0.148805878818019,-0.08041963619483346,-0.5504884759074674,-0.048444021615745986,0.5475097612958197
CONFIRMED,-0.043087131375923265,0.21540287362074415,-0.4150853009543188,-0.2778286983866402,-0.03279047936273787,-0.9799308867062707,-0.17410435303233457,-0.20130984537131474,-0.674276199309943,-0.04855658722077,0.7925494710100366
FALSE POSITIVE,-0.05120147052359568,-0.4277346855996859,-0.4467176895181604,-0.2853227813865858,-0.03297244690701038,0.3491109534882734,-0.1584356206157262,-0.32333104403073604,-0.25152944580337555,-0.047802234346476825,0.6769647022769156
CONFIRMED,-0.052414632811871795,0.06977287321477302,-0.5044502755828951,-0.28411896146610127,-0.033001691690911314,-0.9799308867062707,-0.17410435303233457,-0.234862533365203,-0.39516991729870093,-0.04819439231085457,0.7925494710100366
CONFIRMED,0.03500068212343965,-0.23222522096516043,0.23201106988635745,-0.2806509873113317,-0.03287496429400725,-0.9799308867062707,-0.17410435303233457,-0.26841522135909124,-0.9533824813211851,-0.04864754424982958,0.7925494710100366
FALSE POSITIVE,-0.055741329707597806,0.05428045375101032,1.423441044616295,-0.2865107935707407,-0.01174073379492944,-0.4289871965784096,0.18660292447500343,-0.2269456069846226,1.649663136264834,0.009059037281972314,-1.4821587776577898
